"STORE_ID","PRODUCT_ID","MIN_SPACE","MAX_SPACE"
1226,"X036",5,12
1226,"X037",1,2
1226,"X038",0,0
1226,"X039",1,2
1226,"X040",4,10
1226,"X041",2,5
1226,"X042",2,5
1226,"X043",0,0
1226,"X044",4,9
1226,"X045",4,9
1226,"X046",4,10
1226,"X047",5,12
1226,"X048",4,11
1226,"X049",2,4
1226,"X050",4,10
1226,"X051",2,5
1226,"X052",4,10
1226,"X053",4,11
1226,"X054",4,11
1226,"X055",2,6
1226,"X056",2,6
1226,"X057",4,9
1226,"X058",4,9
1226,"X059",0,0
1226,"X060",4,11
1226,"X061",0,1
1226,"X062",4,10
1226,"X063",1,2
1226,"X064",2,4
1226,"X065",0,0
1226,"X066",5,12
1226,"X067",4,10
1226,"X068",0,0
1226,"X069",2,4
1226,"X070",4,9
1226,"X071",0,0
1226,"X072",4,10
1226,"X073",4,9
1226,"X074",4,10
1226,"X075",1,2
1226,"X076",4,9
1226,"X077",2,6
1226,"X078",2,5
1226,"X079",2,4
1226,"X080",1,2
1226,"X081",2,4
1226,"X082",0,0
1226,"X083",3,8
1226,"X084",2,6
1226,"X085",4,11
1226,"X086",5,12
1226,"X087",4,10
1226,"X088",0,0
1226,"X089",2,5
1226,"X090",2,5
1226,"X091",3,8
1226,"X092",1,2
1226,"X093",0,0
1226,"X094",0,0
1226,"X095",4,9
1226,"X096",2,6
1226,"X097",5,12
1226,"X098",4,11
1226,"X099",2,5
1226,"X100",2,5
1227,"X001",4,11
1227,"X002",0,0
1227,"X003",2,5
1227,"X004",1,2
1227,"X005",3,8
1227,"X006",4,9
1227,"X007",3,8
1227,"X008",5,12
1227,"X009",4,9
1227,"X010",4,9
1227,"X011",2,5
1227,"X012",2,6
1227,"X013",1,2
1227,"X014",2,4
1227,"X015",4,9
1227,"X016",2,4
1227,"X017",4,11
1227,"X018",4,10
1227,"X019",1,2
1227,"X020",4,11
1227,"X021",5,12
1227,"X022",4,10
1227,"X023",1,2
1227,"X024",2,5
1227,"X025",4,10
1227,"X026",5,12
1227,"X027",2,5
1227,"X028",3,8
1227,"X029",2,6
1227,"X030",0,1
1227,"X031",3,8
1227,"X032",2,5
1227,"X033",0,1
1227,"X034",5,12
1227,"X035",4,9
1227,"X036",3,8
1227,"X037",3,8
1227,"X038",4,11
1227,"X039",3,8
1227,"X040",4,9
1227,"X041",4,9
1227,"X042",1,2
1227,"X043",0,1
1227,"X044",4,10
1227,"X045",4,10
1227,"X046",0,0
1227,"X047",2,4
1227,"X048",0,1
1227,"X049",4,9
1227,"X050",2,5
1227,"X051",3,8
1227,"X052",3,8
1227,"X053",4,11
1227,"X054",2,4
1227,"X055",0,0
1227,"X056",0,1
1227,"X057",4,10
1227,"X058",0,1
1227,"X059",5,12
1227,"X060",3,8
1227,"X061",2,4
1227,"X062",2,6
1227,"X063",4,9
1227,"X064",2,6
1227,"X065",4,11
1227,"X066",3,8
1227,"X067",4,11
1227,"X068",4,9
1227,"X069",4,9
1227,"X070",0,0
1227,"X071",0,1
1227,"X072",4,11
1227,"X073",2,5
1227,"X074",5,12
1227,"X075",2,4
1227,"X076",5,12
1227,"X077",1,2
1227,"X078",2,5
1227,"X079",2,6
1227,"X080",1,2
1227,"X081",5,12
1227,"X082",4,9
1227,"X083",4,11
1227,"X084",2,5
1227,"X085",0,0
1227,"X086",4,10
1227,"X087",4,11
1227,"X088",4,9
1227,"X089",2,6
1227,"X090",4,10
1227,"X091",2,6
1227,"X092",3,8
1227,"X093",2,4
1227,"X094",4,11
1227,"X095",3,8
1227,"X096",4,9
1227,"X097",0,0
1227,"X098",0,0
1227,"X099",0,0
1227,"X100",2,4
1228,"X001",4,9
1228,"X002",2,6
1228,"X003",5,12
1228,"X004",4,9
1228,"X005",2,4
1228,"X006",0,1
1228,"X007",2,4
1228,"X008",2,4
1228,"X009",3,8
1228,"X010",3,8
1228,"X011",4,11
1228,"X012",3,8
1228,"X013",5,12
1228,"X014",2,6
1228,"X015",4,9
1228,"X016",2,4
1228,"X017",0,1
1228,"X018",4,11
1228,"X019",4,10
1228,"X020",0,0
1228,"X021",3,8
1228,"X022",1,2
1228,"X023",0,0
1228,"X024",4,9
1228,"X025",1,2
1228,"X026",5,12
1228,"X027",2,4
1228,"X028",2,6
1228,"X029",0,0
1228,"X030",0,1
1228,"X031",0,1
1228,"X032",0,1
1228,"X033",0,1
1228,"X034",2,4
1228,"X035",1,2
1228,"X036",4,9
1228,"X037",4,9
1228,"X038",0,1
1228,"X039",0,1
1228,"X040",2,5
1228,"X041",4,9
1228,"X042",5,12
1228,"X043",4,11
1228,"X044",0,1
1228,"X045",1,2
1228,"X046",2,5
1228,"X047",2,4
1228,"X048",2,5
1228,"X049",1,2
1228,"X050",4,10
1228,"X051",0,0
1228,"X052",2,6
1228,"X053",1,2
1228,"X054",1,2
1228,"X055",4,10
1228,"X056",2,5
1228,"X057",4,11
1228,"X058",2,6
1228,"X059",5,12
1228,"X060",4,10
1228,"X061",0,1
1228,"X062",4,9
1228,"X063",5,12
1228,"X064",2,5
1228,"X065",0,0
1228,"X066",4,11
1228,"X067",2,6
1228,"X068",2,6
1228,"X069",5,12
1228,"X070",4,10
1228,"X071",1,2
1228,"X072",5,12
1228,"X073",4,10
1228,"X074",4,10
1228,"X075",2,4
1228,"X076",2,6
1228,"X077",3,8
1228,"X078",4,9
1228,"X079",2,4
1228,"X080",2,6
1228,"X081",5,12
1228,"X082",2,6
1228,"X083",4,10
1228,"X084",0,1
1228,"X085",0,1
1228,"X086",0,0
1228,"X087",2,5
1228,"X088",4,10
1228,"X089",4,10
1228,"X090",1,2
1228,"X091",2,5
1228,"X092",3,8
1228,"X093",5,12
1228,"X094",4,10
1228,"X095",4,11
1228,"X096",2,6
1228,"X097",1,2
1228,"X098",4,10
1228,"X099",4,10
1228,"X100",0,0
1229,"X001",4,9
1229,"X002",4,10
1229,"X003",4,9
1229,"X004",1,2
1229,"X005",5,12
1229,"X006",1,2
1229,"X007",2,6
1229,"X008",2,6
1229,"X009",4,9
1229,"X010",4,10
1229,"X011",2,6
1229,"X012",4,10
1229,"X013",3,8
1229,"X014",5,12
1229,"X015",0,1
1229,"X016",4,9
1229,"X017",0,0
1229,"X018",1,2
1229,"X019",4,11
1229,"X020",3,8
1229,"X021",4,9
1229,"X022",3,8
1229,"X023",4,11
1229,"X024",2,5
1229,"X025",1,2
1229,"X026",0,0
1229,"X027",2,6
1229,"X028",0,1
1229,"X029",0,0
1229,"X030",4,10
1229,"X031",2,4
1229,"X032",0,0
1229,"X033",0,1
1229,"X034",4,9
1229,"X035",4,9
1229,"X036",1,2
1229,"X037",4,9
1229,"X038",2,5
1229,"X039",2,4
1229,"X040",2,6
1229,"X041",4,10
1229,"X042",4,10
1229,"X043",4,10
1229,"X044",0,1
1229,"X045",1,2
1229,"X046",2,6
1229,"X047",0,0
1229,"X048",3,8
1229,"X049",2,5
1229,"X050",0,0
1229,"X051",4,10
1229,"X052",2,4
1229,"X053",2,5
1229,"X054",0,1
1229,"X055",2,6
1229,"X056",4,9
1229,"X057",0,1
1229,"X058",0,1
1229,"X059",3,8
1229,"X060",2,4
1229,"X061",1,2
1229,"X062",1,2
1229,"X063",1,2
1229,"X064",0,0
1229,"X065",2,4
1229,"X066",4,10
1229,"X067",3,8
1229,"X068",2,5
1229,"X069",1,2
1229,"X070",0,0
1229,"X071",4,9
1229,"X072",3,8
1229,"X073",1,2
1229,"X074",0,0
1229,"X075",3,8
1229,"X076",3,8
1229,"X077",4,10
1229,"X078",2,5
1229,"X079",2,4
1229,"X080",4,9
1229,"X081",0,0
1229,"X082",2,6
1229,"X083",2,4
1229,"X084",2,6
1229,"X085",2,6
1229,"X086",4,9
1229,"X087",1,2
1229,"X088",2,6
1229,"X089",4,11
1229,"X090",4,11
1229,"X091",4,10
1229,"X092",3,8
1229,"X093",4,11
1229,"X094",2,5
1229,"X095",2,4
1229,"X096",2,4
1229,"X097",4,9
1229,"X098",4,10
1229,"X099",1,2
1229,"X100",2,6
1230,"X001",1,2
1230,"X002",2,5
1230,"X003",2,4
1230,"X004",0,0
1230,"X005",4,11
1230,"X006",0,0
1230,"X007",2,6
1230,"X008",2,4
1230,"X009",0,1
1230,"X010",2,4
1230,"X011",2,5
1230,"X012",2,6
1230,"X013",0,1
1230,"X014",3,8
1230,"X015",1,2
1230,"X016",4,10
1230,"X017",4,11
1230,"X018",0,1
1230,"X019",5,12
1230,"X020",2,5
1230,"X021",4,10
1230,"X022",4,9
1230,"X023",2,4
1230,"X024",2,6
1230,"X025",0,1
1230,"X026",5,12
1230,"X027",2,5
1230,"X028",0,0
1230,"X029",3,8
1230,"X030",0,0
1230,"X031",3,8
1230,"X032",1,2
1230,"X033",4,9
1230,"X034",4,9
1230,"X035",0,1
1230,"X036",2,6
1230,"X037",0,0
1230,"X038",4,9
1230,"X039",2,4
1230,"X040",4,9
1230,"X041",1,2
1230,"X042",2,4
1230,"X043",3,8
1230,"X044",1,2
1230,"X045",4,10
1230,"X046",4,11
1230,"X047",5,12
1230,"X048",0,0
1230,"X049",3,8
1230,"X050",2,6
1230,"X051",5,12
1230,"X052",4,11
1230,"X053",3,8
1230,"X054",4,11
1230,"X055",4,9
1230,"X056",4,9
1230,"X057",0,1
1230,"X058",2,6
1230,"X059",3,8
1230,"X060",2,5
1230,"X061",4,9
1230,"X062",1,2
1230,"X063",4,9
1230,"X064",0,0
1230,"X065",2,4
1230,"X066",2,6
1230,"X067",4,11
1230,"X068",4,10
1230,"X069",2,4
1230,"X070",0,0
1230,"X071",1,2
1230,"X072",5,12
1230,"X073",2,5
1230,"X074",0,1
1230,"X075",1,2
1230,"X076",0,0
1230,"X077",2,6
1230,"X078",4,11
1230,"X079",2,4
1230,"X080",3,8
1230,"X081",2,6
1230,"X082",1,2
1230,"X083",4,11
1230,"X084",4,11
1230,"X085",2,4
1230,"X086",5,12
1230,"X087",2,6
1230,"X088",4,11
1230,"X089",2,5
1230,"X090",0,1
1230,"X091",3,8
1230,"X092",4,9
1230,"X093",0,0
1230,"X094",4,10
1230,"X095",2,4
1230,"X096",0,1
1230,"X097",4,11
1230,"X098",3,8
1230,"X099",5,12
1230,"X100",2,6
1231,"X001",3,8
1231,"X002",4,10
1231,"X003",4,10
1231,"X004",4,10
1231,"X005",5,12
1231,"X006",2,6
1231,"X007",2,6
1231,"X008",0,1
1231,"X009",2,6
1231,"X010",2,6
1231,"X011",0,0
1231,"X012",5,12
1231,"X013",2,5
1231,"X014",4,9
1231,"X015",3,8
1231,"X016",5,12
1231,"X017",4,10
1231,"X018",1,2
1231,"X019",4,9
1231,"X020",4,10
1231,"X021",2,5
1231,"X022",3,8
1231,"X023",4,11
1231,"X024",3,8
1231,"X025",4,9
1231,"X026",5,12
1231,"X027",4,10
1231,"X028",1,2
1231,"X029",2,6
1231,"X030",2,4
1231,"X031",2,4
1231,"X032",4,10
1231,"X033",4,10
1231,"X034",1,2
1231,"X035",2,5
1231,"X036",0,0
1231,"X037",5,12
1231,"X038",4,10
1231,"X039",5,12
1231,"X040",4,11
1231,"X041",4,11
1231,"X042",4,9
1231,"X043",4,11
1231,"X044",5,12
1231,"X045",3,8
1231,"X046",3,8
1231,"X047",2,5
1231,"X048",4,10
1231,"X049",0,0
1231,"X050",2,6
1231,"X051",4,10
1231,"X052",0,0
1231,"X053",0,0
1231,"X054",0,0
1231,"X055",0,0
1231,"X056",0,1
1231,"X057",0,1
1231,"X058",2,6
1231,"X059",0,1
1231,"X060",2,5
1231,"X061",5,12
1231,"X062",2,4
1231,"X063",0,0
1231,"X064",0,0
1231,"X065",0,0
1231,"X066",2,6
1231,"X067",5,12
1231,"X068",4,11
1231,"X069",0,0
1231,"X070",2,6
1231,"X071",4,9
1231,"X072",0,1
1231,"X073",4,11
1231,"X074",2,4
1231,"X075",4,11
1231,"X076",3,8
1231,"X077",0,1
1231,"X078",2,4
1231,"X079",2,5
1231,"X080",5,12
1231,"X081",5,12
1231,"X082",4,11
1231,"X083",2,4
1231,"X084",2,6
1231,"X085",1,2
1231,"X086",1,2
1231,"X087",4,10
1231,"X088",4,11
1231,"X089",1,2
1231,"X090",4,11
1231,"X091",5,12
1231,"X092",0,1
1231,"X093",2,4
1231,"X094",4,9
1231,"X095",4,11
1231,"X096",0,0
1231,"X097",2,4
1231,"X098",1,2
1231,"X099",4,9
1231,"X100",3,8
1232,"X001",2,4
1232,"X002",4,11
1232,"X003",2,4
1232,"X004",4,11
1232,"X005",4,9
1232,"X006",0,0
1232,"X007",0,0
1232,"X008",0,1
1232,"X009",2,4
1232,"X010",0,0
1232,"X011",4,9
1232,"X012",4,11
1232,"X013",2,5
1232,"X014",4,10
1232,"X015",0,1
1232,"X016",1,2
1232,"X017",1,2
1232,"X018",0,1
1232,"X019",0,1
1232,"X020",2,5
1232,"X021",3,8
1232,"X022",4,10
1232,"X023",0,1
1232,"X024",2,6
1232,"X025",4,11
1232,"X026",4,9
1232,"X027",5,12
1232,"X028",4,11
1232,"X029",4,10
1232,"X030",5,12
1232,"X031",2,5
1232,"X032",2,5
1232,"X033",2,6
1232,"X034",0,1
1232,"X035",5,12
1232,"X036",3,8
1232,"X037",2,4
1232,"X038",2,6
1232,"X039",2,6
1232,"X040",2,6
1232,"X041",1,2
1232,"X042",2,4
1232,"X043",1,2
1232,"X044",3,8
1232,"X045",2,4
1232,"X046",4,10
1232,"X047",0,1
1232,"X048",3,8
1232,"X049",4,11
1232,"X050",4,10
1232,"X051",0,1
1232,"X052",5,12
1232,"X053",4,9
1232,"X054",3,8
1232,"X055",1,2
1232,"X056",1,2
1232,"X057",0,0
1232,"X058",2,4
1232,"X059",4,9
1232,"X060",5,12
1232,"X061",1,2
1232,"X062",4,10
1232,"X063",0,1
1232,"X064",2,5
1232,"X065",3,8
1232,"X066",4,9
1232,"X067",0,1
1232,"X068",5,12
1232,"X069",3,8
1232,"X070",2,6
1232,"X071",4,10
1232,"X072",4,9
1232,"X073",2,6
1232,"X074",0,0
1232,"X075",5,12
1232,"X076",4,9
1232,"X077",2,6
1232,"X078",0,1
1232,"X079",4,11
1232,"X080",1,2
1232,"X081",1,2
1232,"X082",0,0
1232,"X083",2,6
1232,"X084",4,10
1232,"X085",3,8
1232,"X086",2,5
1232,"X087",2,4
1232,"X088",2,5
1232,"X089",0,0
1232,"X090",5,12
1232,"X091",4,11
1232,"X092",2,6
1232,"X093",2,6
1232,"X094",4,11
1232,"X095",0,0
1232,"X096",4,11
1232,"X097",4,11
1232,"X098",2,5
1232,"X099",2,5
1232,"X100",0,1
1233,"X001",0,0
1233,"X002",2,5
1233,"X003",5,12
1233,"X004",2,6
1233,"X005",5,12
1233,"X006",4,10
1233,"X007",2,4
1233,"X008",4,11
1233,"X009",4,10
1233,"X010",4,9
1233,"X011",4,10
1233,"X012",1,2
1233,"X013",2,5
1233,"X014",0,0
1233,"X015",1,2
1233,"X016",5,12
1233,"X017",0,1
1233,"X018",4,11
1233,"X019",3,8
1233,"X020",2,6
1233,"X021",0,1
1233,"X022",2,5
1233,"X023",2,4
1233,"X024",5,12
1233,"X025",2,4
1233,"X026",4,9
1233,"X027",4,11
1233,"X028",1,2
1233,"X029",5,12
1233,"X030",3,8
1233,"X031",2,6
1233,"X032",4,11
1233,"X033",2,6
1233,"X034",4,10
1233,"X035",3,8
1233,"X036",4,11
1233,"X037",4,10
1233,"X038",4,11
1233,"X039",2,4
1233,"X040",2,5
1233,"X041",4,10
1233,"X042",3,8
1233,"X043",2,4
1233,"X044",4,10
1233,"X045",4,11
1233,"X046",0,1
1233,"X047",0,1
1233,"X048",4,9
1233,"X049",4,10
1233,"X050",3,8
1233,"X051",5,12
1233,"X052",2,6
1233,"X053",2,6
1233,"X054",4,11
1233,"X055",2,5
1233,"X056",0,0
1233,"X057",5,12
1233,"X058",4,11
1233,"X059",0,0
1233,"X060",2,5
1233,"X061",4,10
1233,"X062",2,6
1233,"X063",4,10
1233,"X064",5,12
1233,"X065",4,9
1233,"X066",4,10
1233,"X067",2,6
1233,"X068",4,11
1233,"X069",2,4
1233,"X070",5,12
1233,"X071",2,6
1233,"X072",1,2
1233,"X073",1,2
1233,"X074",2,5
1233,"X075",2,6
1233,"X076",2,4
1233,"X077",4,10
1233,"X078",0,0
1233,"X079",2,5
1233,"X080",5,12
1233,"X081",4,9
1233,"X082",5,12
1233,"X083",2,6
1233,"X084",2,5
1233,"X085",1,2
1233,"X086",2,6
1233,"X087",2,5
1233,"X088",4,9
1233,"X089",5,12
1233,"X090",1,2
1233,"X091",1,2
1233,"X092",5,12
1233,"X093",3,8
1233,"X094",0,1
1233,"X095",4,10
1233,"X096",4,9
1233,"X097",1,2
1233,"X098",2,4
1233,"X099",2,5
1233,"X100",1,2
1234,"X001",4,10
1234,"X002",4,9
1234,"X003",0,0
1234,"X004",2,4
1234,"X005",0,1
1234,"X006",0,0
1234,"X007",4,11
1234,"X008",2,6
1234,"X009",4,9
1234,"X010",0,1
1234,"X011",4,11
1234,"X012",3,8
1234,"X013",0,1
1234,"X014",2,5
1234,"X015",4,11
1234,"X016",2,6
1234,"X017",0,0
1234,"X018",3,8
1234,"X019",1,2
1234,"X020",4,9
1234,"X021",4,10
1234,"X022",4,10
1234,"X023",5,12
1234,"X024",4,11
1234,"X025",3,8
1234,"X026",1,2
1234,"X027",1,2
1234,"X028",0,0
1234,"X029",0,1
1234,"X030",4,11
1234,"X031",0,0
1234,"X032",3,8
1234,"X033",4,10
1234,"X034",3,8
1234,"X035",2,5
1234,"X036",4,11
1234,"X037",4,11
1234,"X038",0,0
1234,"X039",1,2
1234,"X040",0,0
1234,"X041",4,9
1234,"X042",4,11
1234,"X043",3,8
1234,"X044",4,10
1234,"X045",0,1
1234,"X046",0,0
1234,"X047",2,4
1234,"X048",4,11
1234,"X049",0,1
1234,"X050",2,4
1234,"X051",4,10
1234,"X052",4,10
1234,"X053",2,6
1234,"X054",2,5
1234,"X055",4,9
1234,"X056",4,9
1234,"X057",5,12
1234,"X058",2,5
1234,"X059",4,9
1234,"X060",2,4
1234,"X061",4,9
1234,"X062",3,8
1234,"X063",3,8
1234,"X064",4,10
1234,"X065",3,8
1234,"X066",2,5
1234,"X067",5,12
1234,"X068",4,11
1234,"X069",4,11
1234,"X070",2,4
1234,"X071",4,10
1234,"X072",2,6
1234,"X073",0,0
1234,"X074",4,9
1234,"X075",1,2
1234,"X076",2,6
1234,"X077",1,2
1234,"X078",1,2
1234,"X079",1,2
1234,"X080",4,11
1234,"X081",2,4
1234,"X082",3,8
1234,"X083",2,6
1234,"X084",5,12
1234,"X085",0,1
1234,"X086",0,1
1234,"X087",1,2
1234,"X088",4,9
1234,"X089",2,5
1234,"X090",2,6
1234,"X091",1,2
1234,"X092",2,5
1234,"X093",4,11
1234,"X094",2,5
1234,"X095",2,5
1234,"X096",2,4
1234,"X097",4,11
1234,"X098",4,10
1234,"X099",4,9
1234,"X100",2,5
1235,"X001",0,0
1235,"X002",0,0
1235,"X003",4,11
1235,"X004",3,8
1235,"X005",1,2
1235,"X006",1,2
1235,"X007",4,11
1235,"X008",2,6
1235,"X009",5,12
1235,"X010",2,6
1235,"X011",4,10
1235,"X012",4,11
1235,"X013",0,1
1235,"X014",2,6
1235,"X015",0,0
1235,"X016",1,2
1235,"X017",4,10
1235,"X018",1,2
1235,"X019",2,6
1235,"X020",4,11
1235,"X021",5,12
1235,"X022",2,5
1235,"X023",2,6
1235,"X024",3,8
1235,"X025",4,10
1235,"X026",1,2
1235,"X027",0,0
1235,"X028",0,0
1235,"X029",1,2
1235,"X030",0,1
1235,"X031",0,1
1235,"X032",4,11
1235,"X033",1,2
1235,"X034",2,5
1235,"X035",4,10
1235,"X036",2,5
1235,"X037",4,11
1235,"X038",0,0
1235,"X039",0,0
1235,"X040",5,12
1235,"X041",2,6
1235,"X042",1,2
1235,"X043",1,2
1235,"X044",3,8
1235,"X045",2,6
1235,"X046",2,5
1235,"X047",2,4
1235,"X048",3,8
1235,"X049",1,2
1235,"X050",0,1
1235,"X051",0,1
1235,"X052",0,1
1235,"X053",1,2
1235,"X054",5,12
1235,"X055",2,5
1235,"X056",5,12
1235,"X057",2,5
1235,"X058",2,5
1235,"X059",4,9
1235,"X060",3,8
1235,"X061",5,12
1235,"X062",4,9
1235,"X063",0,0
1235,"X064",2,4
1235,"X065",2,5
1235,"X066",0,1
1235,"X067",1,2
1235,"X068",0,0
1235,"X069",2,4
1235,"X070",2,4
1235,"X071",1,2
1235,"X072",2,5
1235,"X073",0,1
1235,"X074",0,1
1235,"X075",4,9
1235,"X076",4,11
1235,"X077",3,8
1235,"X078",4,10
1235,"X079",3,8
1235,"X080",1,2
1235,"X081",5,12
1235,"X082",4,9
1235,"X083",4,9
1235,"X084",2,4
1235,"X085",4,10
1235,"X086",0,1
1235,"X087",0,1
1235,"X088",2,6
1235,"X089",1,2
1235,"X090",3,8
1235,"X091",2,5
1235,"X092",4,9
1235,"X093",4,9
1235,"X094",0,0
1235,"X095",4,9
1235,"X096",4,9
1235,"X097",0,0
1235,"X098",2,4
1235,"X099",2,5
1235,"X100",0,1
1236,"X001",2,6
1236,"X002",4,10
1236,"X003",4,9
1236,"X004",2,5
1236,"X005",0,0
1236,"X006",2,5
1236,"X007",5,12
1236,"X008",2,4
1236,"X009",1,2
1236,"X010",4,10
1236,"X011",2,4
1236,"X012",2,4
1236,"X013",0,1
1236,"X014",1,2
1236,"X015",3,8
1236,"X016",1,2
1236,"X017",2,4
1236,"X018",2,4
1236,"X019",4,9
1236,"X020",2,5
1236,"X021",4,11
1236,"X022",2,6
1236,"X023",2,5
1236,"X024",0,1
1236,"X025",2,6
1236,"X026",3,8
1236,"X027",0,0
1236,"X028",0,1
1236,"X029",0,0
1236,"X030",2,6
1236,"X031",0,1
1236,"X032",0,0
1236,"X033",4,10
1236,"X034",2,6
1236,"X035",4,11
1236,"X036",3,8
1236,"X037",0,1
1236,"X038",0,1
1236,"X039",0,0
1236,"X040",2,4
1236,"X041",0,1
1236,"X042",4,10
1236,"X043",4,11
1236,"X044",4,11
1236,"X045",0,0
1236,"X046",0,1
1236,"X047",3,8
1236,"X048",4,11
1236,"X049",0,1
1236,"X050",1,2
1236,"X051",2,6
1236,"X052",4,11
1236,"X053",0,1
1236,"X054",4,10
1236,"X055",0,0
1236,"X056",2,6
1236,"X057",0,0
1236,"X058",2,5
1236,"X059",1,2
1236,"X060",4,11
1236,"X061",4,11
1236,"X062",5,12
1236,"X063",2,4
1236,"X064",0,1
1236,"X065",0,1
1236,"X066",4,10
1236,"X067",2,4
1236,"X068",3,8
1236,"X069",5,12
1236,"X070",2,5
1236,"X071",5,12
1236,"X072",0,0
1236,"X073",2,5
1236,"X074",2,5
1236,"X075",4,11
1236,"X076",2,6
1236,"X077",4,11
1236,"X078",4,9
1236,"X079",2,5
1236,"X080",0,1
1236,"X081",4,10
1236,"X082",4,9
1236,"X083",1,2
1236,"X084",4,10
1236,"X085",2,6
1236,"X086",2,4
1236,"X087",5,12
1236,"X088",5,12
1236,"X089",2,5
1236,"X090",2,5
1236,"X091",2,6
1236,"X092",2,6
1236,"X093",2,4
1236,"X094",3,8
1236,"X095",4,10
1236,"X096",2,5
1236,"X097",0,0
1236,"X098",5,12
1236,"X099",2,4
1236,"X100",3,8
1237,"X001",1,2
1237,"X002",0,0
1237,"X003",2,5
1237,"X004",0,0
1237,"X005",3,8
1237,"X006",5,12
1237,"X007",0,1
1237,"X008",3,8
1237,"X009",4,11
1237,"X010",4,9
1237,"X011",4,9
1237,"X012",2,6
1237,"X013",4,10
1237,"X014",1,2
1237,"X015",4,9
1237,"X016",1,2
1237,"X017",2,5
1237,"X018",2,5
1237,"X019",4,11
1237,"X020",4,11
1237,"X021",1,2
1237,"X022",2,6
1237,"X023",3,8
1237,"X024",2,4
1237,"X025",4,9
1237,"X026",4,9
1237,"X027",4,11
1237,"X028",0,1
1237,"X029",0,1
1237,"X030",4,10
1237,"X031",2,5
1237,"X032",4,11
1237,"X033",4,11
1237,"X034",4,9
1237,"X035",3,8
1237,"X036",1,2
1237,"X037",4,9
1237,"X038",4,9
1237,"X039",2,4
1237,"X040",0,0
1237,"X041",2,5
1237,"X042",4,11
1237,"X043",0,1
1237,"X044",1,2
1237,"X045",3,8
1237,"X046",4,10
1237,"X047",0,1
1237,"X048",0,0
1237,"X049",2,5
1237,"X050",0,0
1237,"X051",2,5
1237,"X052",2,6
1237,"X053",0,1
1237,"X054",4,10
1237,"X055",4,11
1237,"X056",2,5
1237,"X057",2,6
1237,"X058",0,0
1237,"X059",3,8
1237,"X060",2,5
1237,"X061",2,5
1237,"X062",4,10
1237,"X063",4,9
1237,"X064",0,1
1237,"X065",0,0
1237,"X066",4,11
1237,"X067",3,8
1237,"X068",1,2
1237,"X069",2,6
1237,"X070",3,8
1237,"X071",2,5
1237,"X072",5,12
1237,"X073",3,8
1237,"X074",3,8
1237,"X075",3,8
1237,"X076",2,5
1237,"X077",4,11
1237,"X078",0,1
1237,"X079",0,0
1237,"X080",2,6
1237,"X081",2,4
1237,"X082",3,8
1237,"X083",3,8
1237,"X084",3,8
1237,"X085",4,9
1237,"X086",3,8
1237,"X087",2,5
1237,"X088",4,9
1237,"X089",4,9
1237,"X090",1,2
1237,"X091",2,4
1237,"X092",3,8
1237,"X093",0,0
1237,"X094",4,11
1237,"X095",1,2
1237,"X096",4,9
1237,"X097",0,1
1237,"X098",5,12
1237,"X099",1,2
1237,"X100",3,8
1238,"X001",5,12
1238,"X002",2,4
1238,"X003",4,11
1238,"X004",2,6
1238,"X005",2,6
1238,"X006",4,11
1238,"X007",1,2
1238,"X008",2,6
1238,"X009",2,4
1238,"X010",4,11
1238,"X011",2,4
1238,"X012",4,9
1238,"X013",4,9
1238,"X014",4,11
1238,"X015",0,1
1238,"X016",0,1
1238,"X017",4,10
1238,"X018",5,12
1238,"X019",3,8
1238,"X020",4,11
1238,"X021",3,8
1238,"X022",4,10
1238,"X023",4,11
1238,"X024",2,4
1238,"X025",4,9
1238,"X026",2,5
1238,"X027",2,6
1238,"X028",0,0
1238,"X029",2,6
1238,"X030",4,9
1238,"X031",2,5
1238,"X032",3,8
1238,"X033",0,1
1238,"X034",2,6
1238,"X035",4,11
1238,"X036",4,9
1238,"X037",4,11
1238,"X038",4,11
1238,"X039",4,11
1238,"X040",4,10
1238,"X041",4,10
1238,"X042",0,1
1238,"X043",1,2
1238,"X044",5,12
1238,"X045",2,4
1238,"X046",0,0
1238,"X047",2,4
1238,"X048",2,6
1238,"X049",0,0
1238,"X050",0,1
1238,"X051",0,1
1238,"X052",5,12
1238,"X053",5,12
1238,"X054",2,6
1238,"X055",1,2
1238,"X056",0,1
1238,"X057",3,8
1238,"X058",4,11
1238,"X059",4,11
1238,"X060",4,10
1238,"X061",0,0
1238,"X062",2,5
1238,"X063",3,8
1238,"X064",0,0
1238,"X065",1,2
1238,"X066",1,2
1238,"X067",4,9
1238,"X068",2,6
1238,"X069",2,5
1238,"X070",0,1
1238,"X071",4,11
1238,"X072",2,6
1238,"X073",1,2
1238,"X074",0,1
1238,"X075",5,12
1238,"X076",2,6
1238,"X077",4,10
1238,"X078",0,1
1238,"X079",2,5
1238,"X080",0,0
1238,"X081",4,9
1238,"X082",4,10
1238,"X083",4,10
1238,"X084",3,8
1238,"X085",4,9
1238,"X086",0,1
1238,"X087",0,0
1238,"X088",2,6
1238,"X089",2,4
1238,"X090",2,5
1238,"X091",4,10
1238,"X092",4,11
1238,"X093",5,12
1238,"X094",0,0
1238,"X095",4,9
1238,"X096",4,11
1238,"X097",1,2
1238,"X098",4,10
1238,"X099",0,1
1238,"X100",0,0
1239,"X001",4,10
1239,"X002",4,10
1239,"X003",4,10
1239,"X004",4,10
